Total times: 1141483
Item	Time empty	Estimated value	Time
73357729	0	0.8979064442695521	1054
71379069	0	0.84776774229317	1054
63590356	0	0.8363492685741171	1054
14931763	0	0.8267579618985339	1054
17801250	0	0.8231869782223767	1054
82900774	0	0.8072510496881299	1054
75997659	0	0.7985994176653886	1054
78780122	0	0.7815015638985108	1054
83930047	0	0.7800124074291259	1054
71840449	0	0.7655875275159018	1054
89160781	0	0.7533292771154041	1054
16762601	0	0.743592549766284	1054
7925568	0	0.7376269943536558	1054
71418484	0	0.7289946477297327	1054
74863964	0	0.7280904669711509	1054
71876015	0	0.7093531841927788	1054
80962504	0	0.6788171139931581	1054
90714907	0	0.6758738170054436	1054
69841660	0	0.621916254421947	1054
60797755	63765	0.6118906369067713	1054
9159424	0	0.5759615805447303	1054
14201087	75880	0.5630229074995078	1054
83294786	0	0.5604912305533779	1054
69992142	77124	0.5553234099267744	1054
14841167	0	0.553857958737227	1054
46725701	81527	0.5421513933187834	1054
5698694	83534	0.5355670568628802	1054
77960617	86860	0.5302503274424928	1054
15036397	87924	0.5261157897084581	1054
65126194	0	0.5218255722001857	1054
2405183	95691	0.5104253323831259	1054
7444285	0	0.4939167066282708	1054
12119896	0	0.48721716193835934	1054
77586629	0	0.47800588529275995	1054
43865151	106822	0.4770447060618673	1054
75764632	0	0.47257674527900756	1054
6526074	109909	0.4682796545944082	1054
14510923	116085	0.4579342523986944	1054
16287865	116891	0.45383981630457837	1054
79318731	120113	0.4508547167368167	1054
72875132	121567	0.4492613489249441	1054
15661190	121044	0.44629525267455755	1054
66107883	124693	0.4442022099214322	1054
67687597	122705	0.4439023079355328	1054
64169643	123600	0.44385830518717273	1054
73854012	125734	0.43920759952948557	1054
2693105	128264	0.43471372607802145	1054
4257083	131288	0.4293777315485438	1054
9883417	135123	0.42229762432220885	1054
62329923	137020	0.4218363459298608	1054
91236046	140016	0.41849368278262006	1054
4189327	144128	0.41496694832235925	1054
1209016	145835	0.406428112730744	1054
66676859	149248	0.404009454502245	1054
99677218	150258	0.4021806526686378	1054
71148057	149422	0.400378828382264	1054
15735462	151694	0.3993167406559852	1054
78361807	153405	0.39907570414337357	1054
14954817	153010	0.3976101309162501	1054
79177655	156967	0.3926423675457898	1054
774905	156341	0.39099650470994046	1054
78468571	159990	0.3848515181498495	1054
75286204	160462	0.38461272349039444	1054
64330503	165862	0.3799006055689261	1054
6132153	165730	0.3780057537874497	1054
91108501	167489	0.37581544149758683	1054
10752377	172691	0.369552932975849	1054
69124664	178745	0.3614541855777968	1054
5600091	0	0.3512012839936278	1054
85324704	205236	0.333944350945529	1054
90282069	213939	0.33115545469839996	1054
4096104	0	0.3301765468437139	1054
91011063	212876	0.3268414768334565	1054
55629131	212909	0.3256504745365605	1054
10200421	220294	0.32340679929313415	1054
79775986	215923	0.3230104279770026	1054
72277601	221903	0.3209882873927156	1054
7561859	224520	0.31889554750922927	1054
