interactingUser	interactedUser	timestamp
486629520	799821	1404432358000
2208886780	115516167	1404442569000
193262815	98700745	1404457899000
161363233	87561153	1404465248000
69361606	20973716	1404465803000
69361606	1907491824	1404465803000
213718664	1513739664	1404467467000
213718664	1513739664	1404467502000
1296165954	1296165954	1404468884000
1296165954	1905450314	1404468884000
812680110	8077212	1404469503000
812680110	44992826	1404469503000
812680110	95695959	1404469503000
1034714521	783214	1404471344000
705964540	61879392	1404472391000
278688118	48970601	1404473231000
812680110	44992826	1404475764000
812680110	8077212	1404475837000
812680110	44992826	1404475837000
812680110	44992826	1404476148000
188314575	426109290	1404478233000
528689805	701423664	1404478679000
385714424	58386355	1404479334000
385714424	69962890	1404479591000
296291422	275039525	1404480234000
385714424	238807707	1404482920000
1139506969	96879107	1404484907000
944479604	910750945	1404486583000
7477422	15180311	1404489145000
385714424	238807707	1404489635000
385714424	69962890	1404490035000
460474793	538350798	1404492631000
486629520	799821	1404494010000
1184133186	109682505	1404494476000
385714424	69962890	1404495543000
87971033	580097412	1404496868000
811798124	811798124	1404503325000
385714424	94224243	1404507379000
385714424	69962890	1404511359000
385714424	94224243	1404512494000
385714424	58531272	1404512561000
161363233	106831009	1404515211000
161363233	106831009	1404515223000
385714424	84533105	1404520600000
385714424	84533105	1404520609000
385714424	84533105	1404520732000
385714424	69962890	1404521137000
2591217402	197147850	1404541595000
564638188	22811495	1404558999000
277130328	398920166	1404562485000
152760130	254542744	1404563435000
705964540	1686629078	1404570511000
385714424	69962890	1404575012000
201478619	81577367	1404590308000
296291422	275039525	1404591315000
2208886780	115516167	1404615380000
2208886780	115516167	1404622445000
1947725268	2525271848	1404627206000
357405182	15648827	1404629289000
357405182	15648827	1404629376000
1361999581	83435676	1404635938000
1361999581	83435676	1404636704000
1964862176	56660072	1404637001000
1964862176	259710597	1404637001000
1964862176	745309909	1404637001000
1964862176	2525271848	1404637001000
944479604	1071832411	1404638213000
1964862176	56660072	1404640115000
1964862176	259710597	1404640115000
1964862176	745309909	1404640115000
1964862176	2525271848	1404640115000
1947725268	2525271848	1404641716000
1947725268	2525271848	1404641815000
1964862176	56660072	1404642170000
1964862176	259710597	1404642170000
1964862176	745309909	1404642170000
1964862176	2525271848	1404642170000
1964862176	56660072	1404642389000
1964862176	259710597	1404642389000
1964862176	745309909	1404642389000
1964862176	2525271848	1404642389000
1947725268	56660072	1404643165000
1947725268	259710597	1404643165000
1947725268	745309909	1404643165000
1947725268	1964862176	1404643165000
1947725268	2525271848	1404643165000
1362533756	563797946	1404644014000
1362533756	1362533756	1404644014000
2208886780	115516167	1404644333000
273575059	2318398407	1404644725000
273575059	515282359	1404645000000
296291422	106744515	1404645803000
312193795	426109290	1404651029000
240374075	129192082	1404651094000
273575059	597241161	1404652951000
1964862176	56660072	1404654979000
1964862176	259710597	1404654979000
1964862176	745309909	1404654979000
1964862176	1947725268	1404654979000
1964862176	2525271848	1404654979000
1964862176	56660072	1404655125000
1964862176	259710597	1404655125000
1964862176	745309909	1404655125000
1964862176	1947725268	1404655125000
1964862176	2525271848	1404655125000
1964862176	56660072	1404655260000
1964862176	259710597	1404655260000
1964862176	745309909	1404655260000
1964862176	1947725268	1404655260000
1964862176	2525271848	1404655260000
1920140318	380972053	1404658765000
380972053	1920140318	1404658851000
1947725268	56660072	1404663248000
600161640	2292503685	1404663987000
1650574490	72564070	1404664817000
2175521657	440260522	1404665073000
20523846	577401044	1404666424000
1947725268	2525271848	1404666552000
385714424	19426551	1404667809000
37684607	68982644	1404673270000
132238009	1046296765	1404674479000
1947725268	2525271848	1404675514000
710818602	2180949942	1404677388000
252271422	2272769587	1404678586000
385714424	94224243	1404682861000
273575059	515282359	1404687040000
1361999581	22434517	1404688638000
158493750	8077952	1404693529000
2208886780	115516167	1404708095000
812680110	44992826	1404724758000
786940669	207889497	1404725138000
34232538	146616316	1404726565000
1907491824	20973716	1404729004000
137299226	109814982	1404729660000
282648976	137299226	1404730782000
96547515	107248019	1404732032000
282648976	109814982	1404733020000
385714424	84533105	1404734088000
528689805	107248019	1404734236000
1231398625	1448047988	1404734652000
786940669	207889497	1404736005000
385714424	164505201	1404736536000
786940669	207889497	1404738154000
296311042	582907105	1404738514000
26729931	564638188	1404739808000
786940669	10613562	1404740562000
786940669	61879392	1404740562000
786940669	207889497	1404740562000
786940669	388934098	1404740562000
46976620	42267436	1404740975000
786940669	10613562	1404740979000
786940669	61879392	1404740979000
786940669	207889497	1404740979000
786940669	388934098	1404740979000
46976620	42267436	1404741157000
2591217402	1231398625	1404743688000
486629520	245093469	1404744009000
710818602	2180949942	1404745678000
564638188	26729931	1404750508000
385714424	152614791	1404751200000
296291422	106744515	1404754599000
74476365	2384929818	1404756553000
385714424	238807707	1404756608000
98700745	193262815	1404757906000
98700745	193262815	1404758131000
98700745	193262815	1404758245000
276560379	15648827	1404758263000
153557703	11171472	1404758483000
313991299	179100271	1404759539000
291735185	28373820	1404761434000
291735185	74453123	1404761434000
291735185	335845415	1404761434000
1474043701	10228272	1404761448000
1474043701	242101122	1404761448000
94411023	3291087656	1404762307000
2341858214	387886034	1404762794000
2301586082	34507480	1404763201000
264941592	591755629	1404764035000
69361606	1907491824	1404766492000
273575059	2318398407	1404770917000
132238009	1046296765	1404772118000
292437154	10228272	1404774837000
1231398625	2591217402	1404776919000
273575059	130613344	1404781659000
208009524	242302376	1404801056000
576476002	2218467870	1404807194000
139685878	106773779	1404808612000
1034714521	783214	1404808774000
142612150	31200043	1404810604000
296311042	527877737	1404813365000
788844919	2318398407	1404814798000
2218467870	576476002	1404821041000
2218467870	576476002	1404821467000
373659971	123263980	1404823733000
296291422	106744515	1404824002000
296291422	275039525	1404824029000
528689805	701423664	1404824331000
1337047753	10228272	1404825328000
1191334208	10228272	1404828158000
273127567	8948592	1404830943000
769736215	324076260	1404842581000
77256495	42075966	1404844049000
385714424	84533105	1404845688000
385714424	69962890	1404847747000
2384929818	74476365	1404848514000
385714424	69962890	1404849887000
385714424	508404850	1404850748000
538161740	15095537	1404851196000
538161740	15095537	1404851458000
392760965	13426312	1404851517000
392760965	252008823	1404851595000
392760965	13426312	1404851696000
528689805	984843295	1404852349000
561480581	796539774	1404852983000
432356985	188538019	1404853082000
561480581	80251375	1404853201000
392760965	252008823	1404853314000
385714424	393504995	1404853491000
240374075	238955821	1404854704000
392760965	252008823	1404854756000
523343664	100731315	1404854898000
385714424	112231123	1404855702000
561480581	16130350	1404856237000
558880474	61003804	1404857753000
502048875	248703641	1404857840000
502048875	252801380	1404858088000
448359197	94208950	1404858102000
502048875	49661824	1404858156000
385714424	69962890	1404858588000
153358801	425288444	1404868267000
448359197	20909329	1404894030000
461215363	96879107	1404895478000
77256495	1582853809	1404898062000
1513739664	268505503	1404901935000
1650836136	242101122	1404902820000
487607152	582785227	1404905974000
158493750	432316478	1404910826000
385714424	35917433	1404914654000
1513739664	268505503	1404914732000
94411023	33173981	1404915703000
306905407	550993939	1404917958000
306905407	550993939	1404917968000
878452544	198535580	1404920956000
734788183	1239671	1404921476000
788844919	734788183	1404922210000
523343664	89907746	1404923190000
523343664	176983231	1404923190000
241387791	383279822	1404926006000
1296165954	137299226	1404927444000
563797946	1362533756	1404928518000
245967062	43910684	1404930843000
502048875	357023471	1404931161000
812680110	44992826	1404932394000
306905407	423317349	1404933103000
1964862176	153993382	1404940554000
1272075860	233180001	1404942089000
132238009	1046296765	1404942194000
1272075860	233180001	1404942286000
132238009	1046296765	1404948124000
385714424	69962890	1404950131000
1361999581	22434517	1404954680000
574685927	39203045	1404964932000
2200288848	22434517	1404970773000
1688872176	863857429	1404971227000
2200288848	83435676	1404972798000
523343664	176983231	1404980321000
523343664	176983231	1404980980000
944479604	910750945	1404983754000
1034714521	783214	1404986893000
2200288848	22434517	1404988858000
252271422	207889497	1404989432000
528689805	107248019	1404992436000
357405182	15648827	1404995063000
1191334208	355390425	1404997194000
1361999581	22434517	1405001306000
2200288848	22434517	1405001306000
878452544	199354750	1405002499000
523343664	355069716	1405003958000
277120863	1004281298	1405004091000
2200288848	22434517	1405005005000
1361999581	22434517	1405005005000
385714424	69962890	1405006015000
191362552	327355244	1405008150000
289407362	398306220	1405008312000
296291422	106744515	1405013603000
594693831	2983146021	1405014589000
385714424	238807707	1405014640000
594693831	2983146021	1405016098000
2151784056	411103879	1405021845000
448359197	17138110	1405023735000
448359197	121859642	1405024411000
281635091	10228272	1405025176000
281635091	10228272	1405025299000
281635091	281635091	1405025299000
563797946	324772772	1405035464000
389081921	100731315	1405059791000
812680110	44992826	1405063238000
2298882886	156954993	1405064592000
2298882886	156954993	1405064943000
2298882886	2298882886	1405067914000
1964862176	2525271848	1405075325000
1034714521	783214	1405076519000
1553794868	89907746	1405088952000
1553794868	89907746	1405089021000
2591217402	1231398625	1405097795000
46976620	172217070	1405101507000
966148056	306369140	1405104274000
966148056	412428200	1405104274000
371572838	1568003149	1405104554000
277130328	734975826	1405104647000
2341858214	172576507	1405109903000
112567773	84358380	1405110055000
2514805025	567389065	1405110060000
2341858214	1556116963	1405110534000
296291422	106744515	1405114084000
2527024826	935087198	1405115853000
563797946	324772772	1405121788000
412428200	966148056	1405129169000
191362552	327355244	1405157953000
153358801	310388101	1405164217000
782577566	20448792	1405169776000
395686507	755315365	1405170677000
438622417	2277709645	1405171812000
438622417	701423664	1405172172000
469435120	469435120	1405175446000
34232538	106144676	1405178400000
1361999581	22434517	1405191001000
43910684	245967062	1405192003000
245967062	43910684	1405192136000
148133808	88002901	1405196141000
148133808	88002901	1405196150000
944479604	147332606	1405197471000
1361999581	22434517	1405199176000
2200288848	22434517	1405199176000
161363233	87561153	1405199515000
385714424	335604919	1405200257000
161363233	87561153	1405201448000
448359197	475585621	1405203319000
289407362	489536606	1405203357000
289407362	166614438	1405203467000
448359197	121859642	1405203534000
448359197	121859642	1405203674000
208009524	90625112	1405204355000
385714424	69962890	1405204398000
407394267	69962890	1405204605000
385714424	69962890	1405205108000
385714424	407394267	1405205108000
385714424	65977977	1405205127000
385714424	69962890	1405205127000
502048875	15095537	1405206531000
502048875	15095537	1405206893000
502048875	15095537	1405209564000
407394267	69962890	1405211227000
385714424	69962890	1405217241000
612680113	122556667	1405239379000
1361759912	1361759912	1405241850000
438622417	155857134	1405248760000
438622417	475078654	1405248760000
1076959928	17191272	1405256803000
1076959928	38381308	1405256803000
188827840	342134595	1405260386000
1513352899	342134595	1405260556000
812680110	44992826	1405265229000
1478272620	1478272620	1405268909000
1478272620	1478272620	1405269007000
812680110	8077212	1405269298000
812680110	44992826	1405269298000
812680110	95695959	1405269298000
812680110	8077212	1405269710000
812680110	44992826	1405269710000
812680110	95695959	1405269710000
281635091	10228272	1405276596000
153358801	2180949942	1405276944000
75130451	246981058	1405278116000
528689805	381645115	1405280191000
371572838	78324623	1405280630000
438622417	165767778	1405281886000
574873115	1009694810	1405285928000
357857284	398306220	1405286404000
1009694810	574873115	1405286404000
371572838	78324623	1405287416000
385714424	112231123	1405287610000
385714424	69962890	1405287728000
438622417	2275573992	1405287741000
357857284	105451020	1405287966000
385714424	94224243	1405288314000
385714424	164505201	1405288848000
385714424	164505201	1405290083000
276560379	366576518	1405291742000
407394267	58531272	1405298863000
14698029	14698029	1405323873000
710818602	61879392	1405328746000
710818602	61879392	1405328749000
2298882886	156954993	1405330036000
2298882886	156954993	1405330055000
34232538	146616316	1405331327000
794014208	14698029	1405334571000
83435676	14159148	1405338093000
83435676	147896957	1405338093000
1361999581	83435676	1405338109000
2200288848	83435676	1405338109000
1231398625	2591217402	1405343979000
461215363	494308508	1405346828000
461215363	96879107	1405346947000
178689696	178689696	1405350944000
2200288848	22434517	1405353523000
2508309752	178537056	1405354480000
153358801	145992645	1405361516000
2591217402	1231398625	1405364951000
2591217402	1231398625	1405365520000
272828114	112567773	1405370557000
272828114	84358380	1405370766000
272828114	112567773	1405370766000
1252291512	339202821	1405371960000
2440497764	61879392	1405372259000
944479604	287303600	1405378588000
1191334208	10228272	1405380224000
1191334208	2641474526	1405380224000
1191334208	2641474526	1405380275000
48459821	1582853809	1405398572000
139685878	106773779	1405409138000
273127567	11777542	1405409212000
1361759912	435909599	1405413374000
273127567	11777542	1405415551000
208009524	56071430	1405416544000
2647273435	2603917807	1405418776000
788844919	147489807	1405423962000
161363233	57377653	1405429659000
69361606	1907491824	1405431818000
385714424	993000852	1405433789000
2311781136	476282685	1405434171000
2311781136	476282685	1405434182000
12362582	61879392	1405442168000
788844919	147489807	1405445092000
292962548	425288444	1405446041000
1265697402	61879392	1405446136000
1265697402	61879392	1405446459000
322831105	10228272	1405450712000
2208886780	115516167	1405455047000
461215363	10228272	1405456919000
1265697402	10613562	1405457418000
1265697402	61879392	1405457441000
1265697402	10613562	1405457540000
1265697402	388934098	1405457658000
1265697402	10613562	1405457710000
1265697402	10613562	1405458213000
1265697402	10613562	1405458246000
282648976	490039192	1405458717000
523343664	11254812	1405458820000
1361999581	22434517	1405459563000
1265697402	388934098	1405461575000
1265697402	10613562	1405461662000
1265697402	61879392	1405461662000
1265697402	388934098	1405461662000
1265697402	10613562	1405461890000
1265697402	61879392	1405461890000
1265697402	388934098	1405461890000
385714424	19426551	1405465737000
1337047753	10228272	1405466462000
594693831	487607152	1405466661000
277130328	11254812	1405468649000
282648976	10228272	1405471256000
1556116963	1361759912	1405495920000
1603554265	538350798	1405499404000
878452544	7996522	1405500443000
1361759912	1556116963	1405500748000
2647273435	10228272	1405502725000
2647273435	10228272	1405502743000
2647273435	10228272	1405503620000
2647273435	10228272	1405503728000
2647273435	10228272	1405503772000
1513739664	2162821788	1405504417000
794014208	14698029	1405505815000
788844919	2318398407	1405506971000
788844919	2318398407	1405506974000
107681061	1361759912	1405509581000
69361606	1907491824	1405510454000
69361606	1907491824	1405510473000
576476002	2218467870	1405510715000
69361606	1907491824	1405512150000
636865020	966148056	1405513763000
1361759912	107681061	1405513900000
1513739664	2162821788	1405514306000
636865020	279928610	1405516593000
2200288848	22434517	1405519268000
261895325	199354750	1405519856000
385714424	31126587	1405522990000
878452544	261895325	1405523458000
1337043620	15243058	1405526599000
2168625412	301114702	1405532373000
252271422	207889497	1405534415000
1603554265	538350798	1405535114000
710818602	476766533	1405536040000
2508309752	178537056	1405536070000
1018079840	26729931	1405536953000
161363233	239770221	1405540355000
412267282	122104594	1405540609000
636865020	966148056	1405543768000
1252291512	2455323618	1405544357000
1308599779	16736535	1405545537000
2591217402	1231398625	1405546339000
769736215	476766533	1405547326000
293796915	2288138575	1405547836000
20523846	2325984198	1405555029000
147301894	10228272	1405571342000
1231398625	2591217402	1405580915000
1231398625	2591217402	1405580922000
1231398625	2591217402	1405580930000
77256495	42075966	1405584030000
205636540	74286565	1405585012000
1292412482	538350798	1405585522000
1202079211	94565796	1405586439000
1202079211	568723185	1405586683000
1202079211	568723185	1405586765000
627839565	605788689	1405590655000
2195297221	34507480	1405590883000
944479604	428593095	1405591954000
2647273435	10228272	1405592822000
2647273435	10228272	1405592831000
101565470	101565470	1405597655000
398995951	143764294	1405598290000
1640432876	298566191	1405598771000
158342368	237413314	1405600251000
734723095	12362582	1405601407000
389081921	158342368	1405602619000
22434517	147896957	1405603706000
469435120	469435120	1405604253000
1513739664	36104701	1405604358000
2200288848	22434517	1405604372000
1361999581	22434517	1405604372000
1361999581	22434517	1405604382000
2200288848	22434517	1405604383000
2210254026	101565470	1405604442000
1896776364	1896776364	1405606484000
245967062	43910684	1405609840000
1265697402	61879392	1405610241000
22434517	14159148	1405612352000
1361999581	22434517	1405612388000
22434517	70985635	1405617677000
161363233	362565198	1405617781000
2200288848	22434517	1405617884000
2195297221	34507480	1405621627000
83435676	22434517	1405621641000
2200288848	83435676	1405621672000
385394894	207889497	1405626716000
385394894	295955486	1405626716000
2363071519	527489407	1405629936000
2363071519	597711094	1405629936000
2220529951	2375753528	1405631510000
2220529951	2375753528	1405631527000
394390504	394390504	1405632428000
441725372	10228272	1405632575000
132238009	1046296765	1405632872000
371572838	78324623	1405634387000
2185200889	2185200889	1405635798000
2363071519	527489407	1405644825000
2195297221	20273398	1405645182000
2200288848	22434517	1405650211000
1361999581	22434517	1405650211000
883345842	61879392	1405668563000
448359197	525416576	1405672985000
201478619	20013148	1405674135000
122916906	324897699	1405674712000
2527024826	2527024826	1405675605000
2527024826	2527024826	1405675662000
258445195	258445195	1405679419000
636865020	240813598	1405679868000
1034714521	783214	1405680684000
255452246	100473576	1405680952000
255452246	111292016	1405680952000
1361999581	22434517	1405681618000
2200288848	22434517	1405681618000
2200288848	22434517	1405683073000
77256495	204832963	1405684139000
636865020	966148056	1405686021000
2591217402	1231398625	1405688704000
241387791	324897699	1405689634000
241387791	515282359	1405689953000
1231398625	2591217402	1405691288000
441725372	10228272	1405691811000
2218467870	576476002	1405691831000
317381823	1978807645	1405692217000
769736215	476766533	1405692691000
2591217402	1231398625	1405693607000
2591217402	1231398625	1405693776000
277120863	460693003	1405693816000
811798124	702541567	1405694086000
2200288848	22434517	1405699818000
139685878	106773779	1405700024000
114543187	364188989	1405700115000
83435676	86040686	1405700667000
2200288848	83435676	1405700706000
1231398625	2591217402	1405700840000
2200288848	83435676	1405700957000
394851162	1420331604	1405704451000
394851162	1420331604	1405704548000
394851162	1420331604	1405704871000
2175521657	246362099	1405704951000
330367879	130613344	1405709736000
600161640	225117880	1405709906000
1361999581	83435676	1405714651000
2200288848	83435676	1405714651000
1361999581	83435676	1405715423000
2200288848	83435676	1405715423000
303460943	10228272	1405717426000
1536945414	889397216	1405718162000
1964862176	56660072	1405718471000
1964862176	259710597	1405718471000
1964862176	745309909	1405718471000
1964862176	1947725268	1405718471000
1964862176	2525271848	1405718471000
1964862176	56660072	1405718495000
1964862176	259710597	1405718495000
1964862176	745309909	1405718495000
1964862176	1947725268	1405718495000
1964862176	2525271848	1405718495000
46976620	2162821788	1405718667000
2195297221	10228272	1405719034000
252271422	207889497	1405720190000
1361999581	83435676	1405720204000
2200288848	83435676	1405720204000
252271422	207889497	1405720354000
252271422	207889497	1405720378000
238955821	240374075	1405720755000
2208886780	115516167	1405743221000
878452544	479441666	1405761047000
1272075860	147332606	1405765639000
636865020	966148056	1405767585000
158493750	8077952	1405769275000
394851162	1420331604	1405769911000
1536945414	889397216	1405773645000
1536945414	889397216	1405773951000
486629520	43720896	1405775372000
208009524	56071430	1405778307000
266176212	442286646	1405781196000
442286646	266176212	1405782595000
2353882603	527489407	1405782700000
142220339	16548023	1405784766000
1905450314	10228272	1405788943000
240374075	238955821	1405790308000
438622417	2817472030	1405792645000
266176212	442286646	1405796752000
442286646	266176212	1405796855000
442286646	266176212	1405796919000
471078567	191949347	1405805230000
373659971	17636533	1405812289000
373659971	123263980	1405812867000
2350161770	411348772	1405814034000
2350161770	411348772	1405814148000
2350161770	242414858	1405815843000
2200288848	22434517	1405818395000
1361999581	22434517	1405818395000
1191334208	10228272	1405829316000
1191334208	395956816	1405829316000
636865020	814187821	1405848907000
100473576	255452246	1405851379000
100473576	111292016	1405851484000
100473576	255452246	1405851484000
100473576	21410381	1405851628000
100473576	255452246	1405851628000
2200288848	22434517	1405856187000
1361999581	22434517	1405856187000
22434517	70985635	1405857376000
2200288848	22434517	1405857453000
1361999581	22434517	1405857453000
1257925873	18979745	1405857552000
1951820304	718485116	1405857758000
208009524	14475723	1405858565000
208009524	56071430	1405858565000
208009524	40055885	1405858711000
208009524	79989403	1405858711000
208009524	198730106	1405858711000
208009524	2212607281	1405858711000
2350161770	411348772	1405862672000
1337047753	10228272	1405864436000
252271422	207889497	1405864461000
486901196	21410381	1405866030000
636865020	814187821	1405866165000
1292412482	188472937	1405866193000
705964540	199210114	1405874073000
158493750	432316478	1405874307000
556127068	10228272	1405883912000
960587203	158342368	1405884361000
292962548	115044590	1405886992000
2508309752	10228272	1405890322000
87971033	233543018	1405891245000
87971033	15648827	1405891254000
87971033	43192807	1405891283000
87971033	233543018	1405891880000
87971033	245093469	1405891955000
87971033	43192807	1405892026000
252271422	207889497	1405892661000
357857284	261895325	1405896022000
2294167417	1407277784	1405896476000
2195297221	34507480	1405899929000
752306858	22324918	1405907784000
556127068	202331002	1405908059000
1170501355	230377004	1405915149000
812680110	44992826	1405924895000
161363233	1257925873	1405931687000
2195297221	34507480	1405932812000
22935720	479441666	1405934755000
276194982	22935720	1405934948000
379679789	535707261	1405937981000
14257147	48970601	1405940100000
522787972	34613288	1405942426000
91356286	587626444	1405942981000
1896776364	1896776364	1405944962000
1896776364	1896776364	1405945016000
214243898	1132994426	1405945570000
83435676	70985635	1405947240000
2200288848	83435676	1405947266000
1361999581	83435676	1405947266000
788844919	2318398407	1405950143000
2200288848	22434517	1405950209000
266176212	442286646	1405950371000
442286646	266176212	1405950591000
469435120	469435120	1405955123000
69361606	1907491824	1405955368000
2647273435	10228272	1405957669000
1639741056	16548023	1405958240000
81710325	15243058	1405959103000
1568003149	1568003149	1405962201000
487607152	133253145	1405962253000
385714424	1568003149	1405963690000
2508309752	178537056	1405969114000
2200288848	83435676	1405971600000
153358801	2373475078	1405983684000
2363071519	527489407	1406010761000
1477370832	105451020	1406011231000
168607154	106144676	1406015580000
168607154	106144676	1406016478000
277130328	178689696	1406017992000
2195297221	34507480	1406018884000
266176212	442286646	1406028601000
442286646	266176212	1406028692000
303460943	10228272	1406029373000
2647273435	10228272	1406031447000
103452377	106744515	1406031849000
385714424	98100162	1406032097000
208009524	56071430	1406035386000
20523846	577401044	1406035909000
277130328	734975826	1406036782000
277130328	734975826	1406037077000
2350161770	411348772	1406039581000
2350161770	411348772	1406040445000
201478619	87561153	1406041132000
277130328	1691583385	1406041374000
2350161770	411348772	1406041988000
2350161770	411348772	1406041997000
394390504	8948592	1406042007000
394390504	146616316	1406042007000
2350161770	10228272	1406042585000
2350161770	10228272	1406042768000
277130328	277130328	1406043017000
277130328	342763554	1406043017000
277130328	1691583385	1406043017000
2311781136	476282685	1406044566000
2311781136	2162821788	1406044971000
220049087	582907105	1406045897000
46976620	32353247	1406048000000
597241161	941365410	1406048119000
37684607	40054776	1406054200000
1361999581	22434517	1406055549000
2200288848	22434517	1406055549000
322831105	1568003149	1406058167000
147301894	10228272	1406058831000
276194982	301308940	1406059586000
574685927	58531272	1406059643000
793968506	259337402	1406060116000
793968506	259337402	1406060174000
191362552	327355244	1406063529000
2200288848	83435676	1406065428000
1191334208	10228272	1406066854000
1191334208	242101122	1406066854000
1202079211	94565796	1406070011000
282648976	10228272	1406073672000
2200288848	83435676	1406076143000
2195297221	34507480	1406097552000
2200288848	22434517	1406097751000
1647561222	833109559	1406102690000
812680110	8077212	1406103543000
812680110	44992826	1406103543000
469435120	469435120	1406107402000
1603554265	538350798	1406109013000
1076995206	13879452	1406109047000
1076995206	1281603361	1406109047000
812680110	8077212	1406109460000
812680110	44992826	1406109460000
812680110	8077212	1406109802000
812680110	44992826	1406109802000
81710325	63182397	1406110733000
63510053	103452377	1406116889000
710818602	61879392	1406119037000
385714424	112231123	1406122623000
2311781136	90030522	1406122790000
243347944	597241161	1406124184000
1513739664	2311781136	1406126177000
2311781136	90030522	1406127293000
2311781136	1513739664	1406127401000
2591217402	1705167312	1406128848000
1265697402	10613562	1406130763000
1265697402	61879392	1406130763000
1603554265	538350798	1406139330000
1217989970	10228272	1406142065000
1217989970	10228272	1406142071000
1217989970	10228272	1406142071000
1217989970	10228272	1406142279000
1217989970	10228272	1406142279000
1217989970	10228272	1406142279000
174646175	22434517	1406144986000
83435676	22434517	1406145080000
1361999581	83435676	1406145103000
2200288848	83435676	1406145103000
153909622	49907738	1406147796000
153909622	80001767	1406147796000
80001767	153909622	1406147824000
91660733	153909622	1406147856000
188827840	555793367	1406148909000
388389623	179677506	1406150465000
148217634	75881178	1406151759000
297048753	413405380	1406152905000
297048753	464760906	1406152905000
297048753	466805503	1406152905000
408448532	700791180	1406154791000
1191334208	10228272	1406155519000
1191334208	388934098	1406155519000
811798124	574005645	1406156558000
2200288848	174646175	1406161174000
1603554265	538350798	1406186119000
2562038690	476977725	1406190763000
1647561222	106397073	1406196026000
594693831	2983146021	1406204133000
1361759912	435909599	1406206763000
523343664	34579454	1406206919000
2508309752	178537056	1406207521000
208009524	14104488	1406208434000
208009524	56071430	1406208434000
208009524	238087706	1406208434000
208009524	467745782	1406208434000
600161640	476766533	1406211850000
1337047753	10228272	1406214658000
357857284	1880592055	1406224967000
184079265	259337402	1406226494000
184079265	259337402	1406226545000
525811175	188472937	1406228149000
252271422	207889497	1406228473000
1864046580	61879392	1406230205000
710818602	2180949942	1406230235000
2195297221	10228272	1406230341000
273575059	1356645037	1406232415000
1361999581	22434517	1406234253000
2200288848	22434517	1406234253000
208009524	56071430	1406236560000
208009524	80313042	1406236560000
208009524	2562038690	1406236840000
208009524	282251345	1406236920000
397515619	118934197	1406237358000
397515619	118934197	1406237450000
83435676	22434517	1406238277000
1361999581	83435676	1406238321000
2200288848	83435676	1406238331000
277130328	504714381	1406240038000
583288452	18173624	1406240121000
2350161770	538350798	1406245415000
2350161770	8948592	1406245923000
1361999581	22434517	1406247304000
2200288848	22434517	1406247304000
2200288848	22434517	1406268713000
407286988	398306220	1406275558000
63510053	106744515	1406278552000
104110148	14436317	1406279130000
2350161770	97435966	1406282023000
636865020	966148056	1406282528000
212317220	856890361	1406284156000
856890361	212317220	1406284255000
303460943	10228272	1406284707000
573043531	573043531	1406284951000
303460943	10228272	1406285172000
1034714521	783214	1406286743000
636865020	814187821	1406287561000
636865020	814187821	1406287746000
14475723	297299189	1406287767000
407286988	701423664	1406287909000
407286988	701423664	1406287965000
407286988	701423664	1406288046000
407286988	701423664	1406288070000
407286988	701423664	1406288174000
407286988	701423664	1406288200000
407286988	701423664	1406288203000
407286988	701423664	1406288236000
407286988	701423664	1406288244000
407286988	701423664	1406288294000
385714424	112231123	1406291904000
297299189	14475723	1406292349000
317381823	1978807645	1406296923000
96547515	195415139	1406297226000
388934098	734975826	1406307603000
734723095	388934098	1406307630000
1272075860	10228272	1406308288000
132238009	1046296765	1406309376000
132238009	1046296765	1406309384000
132238009	1046296765	1406309389000
132238009	1046296765	1406309478000
132238009	1046296765	1406309521000
438622417	756033804	1406310619000
87971033	366576518	1406314319000
277130328	1478090659	1406314830000
2175521657	246362099	1406316070000
277120863	233543018	1406320501000
412267282	168625176	1406326059000
611873098	106744515	1406327047000
556127068	582785227	1406334739000
494588158	494588158	1406338184000
1191334208	494588158	1406344454000
2363071519	23031648	1406367802000
468786379	178537056	1406369016000
310312669	259343721	1406369364000
808711232	14698029	1406369782000
808711232	863857429	1406369782000
259343721	310312669	1406369945000
1513352899	611873098	1406373079000
37684607	387886034	1406376489000
317680912	45564482	1406379939000
486629520	5793762	1406380984000
1191334208	388934098	1406384524000
390343599	390343599	1406388976000
342134595	1513352899	1406400028000
1513352899	342134595	1406400158000
252271422	1255225663	1406400636000
132238009	1046296765	1406408124000
132238009	450544730	1406409019000
132238009	1046296765	1406409019000
1292412482	105451020	1406409683000
277130328	388934098	1406415998000
2683598118	396851667	1406418960000
430977515	494245934	1406424581000
259343721	207889497	1406459112000
528689805	543844138	1406461483000
296291422	106744515	1406461965000
2200288848	22434517	1406465635000
1018079840	858842880	1406467982000
208009524	364188989	1406469667000
2350161770	10228272	1406474356000
1603554265	538350798	1406475740000
1308599779	388934098	1406482931000
48459821	1582853809	1406483817000
556127068	10228272	1406489547000
528689805	1371634332	1406490271000
2195297221	10228272	1406493502000
228746421	1190505763	1406494480000
784865089	517792661	1406500146000
710818602	702541567	1406503421000
272996238	1046296765	1406509219000
2195297221	10228272	1406519725000
142612150	142612150	1406529236000
2200288848	83435676	1406530808000
392760965	110231838	1406536635000
1034714521	783214	1406538030000
168607154	106144676	1406538727000
168607154	106144676	1406539067000
168607154	106144676	1406540314000
63510053	103452377	1406542365000
