Total times: 1150124
Item	Time empty	Estimated value	Time
81306288	586105	0.750030517578125	1061
51245031	823154	0.7500000000001137	1061
67653031	678093	0.531250000931323	1061
10188258	465309	0.5078125149013886	1061
8198424	668045	0.5019531259313226	1061
15036397	153471	0.5005498086102307	1061
2704335	886150	0.5004882812500071	1061
96246640	1046765	0.50048828125	1061
6422598	1113525	0.5000610351564774	1055
80877874	221139	0.50006103515625	1061
2247288	843259	0.5000038146974948	1061
72269660	273095	0.5000009536744301	1061
91011063	854748	0.5000001192111085	1061
4250024	657839	0.5000000302679837	1061
8046663	836956	0.5000000009313803	1061
70625832	438051	0.5000000001164153	1061
6862149	525670	0.5000000000291038	1061
21926661	861058	0.5000000000036382	1061
85089986	974716	0.5000000000000009	1061
29946871	1150118	0.5	854
62019639	477859	0.40625000000034106	1061
86483013	217312	0.3750002384185809	1061
34321711	1052318	0.254150390625	1061
82548950	904439	0.2539063692092896	1061
11565079	838059	0.2539062500005116	1061
8458109	1123570	0.2502443790435791	1056
89414147	957997	0.2501220703125	1061
71350313	554447	0.250061035170809	1061
86547763	1126572	0.25006103515625	1042
66295263	491591	0.25000765919686074	1061
56939851	890729	0.2500002384185791	1061
12369894	723103	0.2500000010481962	1061
77279367	777338	0.2500000004665708	1061
16256608	1051224	0.2500000004656613	1061
16053451	268370	0.25000000007281664	1061
67744137	1077229	0.2500000000004565	1061
76551964	811671	0.25000000000001776	1061
23372091	443322	0.25000000000000355	1061
9420701	884445	0.25	1061
65668966	1001988	0.25	1061
65645769	1150096	0.25	773
15148124	826056	0.14062500011641532	1061
17410069	529254	0.126953125	1061
58484831	664892	0.12597656250369482	1061
68788868	768474	0.1259765625	1061
67619943	747145	0.1254882812500142	1061
73399731	527071	0.12503051757818207	1061
61210275	660258	0.12500023841857913	1061
52491881	940958	0.1250000074505806	1061
13471586	532392	0.12500000011641532	1061
18752211	479953	0.12500000001455192	1061
67755007	1113508	0.12500000000363798	1061
16287865	576597	0.12500000000000178	1061
57719221	607841	0.12500000000000006	1061
64962419	517105	0.125	1061
75286204	678788	0.125	1061
72033090	1050978	0.125	1061
75419623	1087473	0.125	1061
74396670	1124587	0.125	1058
70744165	1139634	0.125	1001
4403979	1147702	0.125	771
24403451	1147736	0.125	860
90282069	145296	0.07080078171567572	1061
69841660	316650	0.07031250000728351	1061
72581182	434842	0.06640642881393433	1061
61805276	844246	0.06640625000022737	1061
76372266	443752	0.06451416015625178	1061
68344627	457443	0.06298828125	1061
67093926	993143	0.062744140625	1061
16869671	1115633	0.06256103515625	1059
74583904	1123384	0.06256103515625	1054
69124664	593886	0.0625305213034153	1061
81246014	285225	0.0625152587890625	1061
69992142	291764	0.06250384473332816	1061
45730161	551398	0.06250381469726562	1061
69794865	268760	0.0625009536743164	1061
14841167	1139240	0.0625009536743164	1027
4313595	556341	0.06250023841883845	1061
2970306	1050951	0.06250000745421858	1061
74066212	581976	0.0625000037252903	1061
81899946	865249	0.0625000004802132	1061
23724351	960855	0.06250000005820766	1061
82938704	877711	0.06250000000729017	1061
72071167	839761	0.0625000000009095	1061
15136498	506645	0.06250000000045475	1061
74591612	323966	0.06250000000000178	1061
70135318	389997	0.0625	1061
76401318	882337	0.0625	1061
79297993	929317	0.0625	1061
73184322	1082421	0.0625	1061
68267799	1115992	0.0625	1058
68068261	963566	0.0411376990377903	1061
16033869	664579	0.035644531250007105	1061
63720689	758405	0.03326416015625	1061
71655629	875670	0.03161627799272537	1061
86307237	849418	0.0314942048862581	1061
7784560	1149991	0.031311996397562325	576
65850390	363016	0.03131103518535383	1061
71418484	723963	0.03125047776848078	1061
65155203	729818	0.03125005960464478	1061
5673785	429543	0.03125000747968443	1061
42232481	1050571	0.031250000232830644	1061
87813009	406136	0.03125000011641532	1061
65301357	947378	0.03125000000363798	1061
73009950	834453	0.031250000000227374	1061
65991636	1139858	0.03125000000000022	1024
7761148	1015055	0.03125000000000003	1061
83063136	660233	0.03125	1061
10206502	833564	0.03125	1061
16397274	918133	0.03125	1061
82973838	1120884	0.03125	1055
66931072	321285	0.023437619209516924	1061
62500634	965311	0.019531309604644775	1061
78278329	466323	0.016113288700580708	1061
2586286	966962	0.0156405046582222	1061
86255145	327648	0.01563262939470178	1061
2609199	585023	0.01562690734863284	1061
78361807	657657	0.01562595415452972	1061
5600091	559628	0.015625953675225915	1061
585200	607640	0.015625508618541062	1061
61107680	596135	0.015625037252931406	1061
8883995	494429	0.015625007450580597	1061
67552090	551376	0.015625003725517672	1061
67204737	829437	0.01562500186264612	1061
41112091	981718	0.01562500186264515	1061
75997659	613527	0.015625000470208764	1061
94914090	420155	0.015625000116415322	1061
4630502	673522	0.01562500000363798	1061
87954089	706568	0.015625000000113687	1061
3921282	785618	0.015625000000007105	1061
70823508	239569	0.015625000000000472	1061
65292429	686666	0.015625000000000028	1061
66541060	713587	0.015625	1061
3666919	722105	0.015625	1061
12650242	747738	0.015625	1061
9702723	765822	0.015625	1061
98104668	860460	0.015625	1061
86262325	961565	0.015625	1061
77699618	1148796	0.015625	803
79063887	1150114	0.015625	534
12547602	597573	0.011722564697265625	1061
6132153	591647	0.008789066225293851	1061
9188742	331862	0.008300789632130545	1061
56050751	894872	0.00830078125	1061
80947484	923840	0.007873535214464988	1061
71876015	688063	0.007820129510946572	1061
84039329	438648	0.007812978699803352	1061
64699288	905764	0.007812619209346505	1061
60878713	999219	0.007812529860530049	1061
83504220	722798	0.007812503725293851	1061
72070691	690417	0.007812500007275961	1061
6739525	1149150	0.007812500001819433	730
80619478	954531	0.0078125	1061
3151015	994830	0.0078125	1061
64460833	1065881	0.0078125	1061
33456271	1068774	0.0078125	1061
68710493	1132112	0.0078125	1060
85205712	263505	0.005859375	1061
70679517	777023	0.00412750244140626	1061
70315379	864066	0.00391387939453125	1061
60797755	271549	0.003910541534439819	1061
20590281	888066	0.003908157406840473	1061
61256514	548113	0.003906488651409749	1061
68627303	898120	0.003906369209289551	1061
14538246	1071507	0.003906309611920733	1061
37368811	946819	0.0039063096047655815	1061
8426856	969592	0.003906309604644775	1061
70292437	288744	0.003906279802322832	1061
75265469	578281	0.003906264901161194	1061
87045823	904137	0.003906251869921107	1061
68071549	939892	0.00390625186628335	1061
80966354	1034067	0.003906251396983862	1061
8750746	381428	0.003906250233072228	1061
73357729	317981	0.00390625002916245	1061
34575991	1124047	0.003906250014551915	1058
74215323	545898	0.003906250000113725	1061
76729905	492396	0.003906250000003553	1061
861187	319225	0.003906250000001776	1061
82550184	551449	0.003906250000000222	1061
68288613	948724	0.003906250000000222	1061
77664234	498108	0.00390625	1061
8642307	893650	0.00390625	1061
68058194	964473	0.00390625	1061
4432859	1005012	0.00390625	1061
79032380	1086996	0.00390625	1061
72482166	1141683	0.00390625	1054
1711270	1056328	0.0029296875	1061
8570739	703886	0.0021972656250000004	1061
83930047	167611	0.002015113831476012	1061
68670357	813787	0.001962661744073557	1061
14663882	1097153	0.00196075439453125	1061
8247183	266141	0.0019531324505806004	1061
81888572	454070	0.0019531287252903123	1061
7695006	1066664	0.0019531287252902985	1061
49553651	624504	0.0019531261641532183	1061
66703496	995561	0.0019531259313225746	1061
69180862	788523	0.0019531252328306437	1061
69614247	935077	0.0019531250291038305	1061
77522417	471203	0.0019531250109139364	1061
78695208	603311	0.001953125000462741	1061
12126020	1142848	0.0019531250004547474	839
66237014	440690	0.0019531250000017764	1061
12343704	905164	0.001953125000000028	1061
89184603	710197	0.001953125	1061
70743428	1030722	0.001953125	1061
71708675	1074756	0.001953125	1061
6914695	1087898	0.001953125	1061
12119896	805294	0.001464843750000111	1061
11421822	1145360	0.0010986328125	802
6526074	448681	0.0009922983590518186	1061
81608188	593717	0.0009803771973224684	1061
72277601	514800	0.0009779934789619915	1061
2405183	218360	0.000977516174319959	1061
77603443	759936	0.000977039337620056	1061
45790471	1021981	0.0009770393371584252	1061
10752377	346536	0.0009770393371582031	1061
11277493	1148876	0.0009768009185791016	936
70366909	652604	0.0009766817165663983	1061
73853929	940942	0.0009765923023223877	1061
1209016	568180	0.0009765774016159698	1061
55629131	791604	0.0009765699508080261	1061
81508148	294170	0.0009765647264572963	1061
76570826	1067646	0.0009765625582085493	1061
91539098	960457	0.000976562558207661	1061
72875132	641041	0.0009765625036664005	1061
70463099	266687	0.0009765625002273745	1061
17587494	689597	0.0009765625000603961	1061
8192953	493310	0.0009765625000284503	1061
1702066	470970	0.000976562500000222	1061
46219471	398961	0.000976562500000007	1061
67346349	647335	0.0009765625	1061
14218071	767787	0.0009765625	1061
9100736	864083	0.0009765625	1061
91412514	1104627	0.0009765625	1061
64813415	404035	0.0005188137292861938	1061
18161074	1040543	0.0005187988281259298	1061
54445651	742765	0.0005035400536144152	1061
79775986	743273	0.0004959106445392436	1061
13679251	746202	0.0004959106445312501	1061
69733434	764992	0.0004904270172119141	1061
16347072	979216	0.0004901885986612342	1061
63331372	1073070	0.0004892349243164132	1061
61159458	1134324	0.0004892349243164062	1032
93868746	764553	0.0004883110523223879	1061
774905	1103825	0.0004882849752902985	1061
33291631	420126	0.0004882840730786597	1061
63590356	354989	0.0004882814828306437	1061
68220174	830710	0.0004882813082076609	1061
11051209	204950	0.0004882812536524395	1061
71100142	1072570	0.00048828125024164	1061
60776064	663191	0.000488281250000222	1061
71430746	394371	0.0004882812500000139	1061
90146311	660880	0.0004882812500000009	1061
10287363	677136	0.0004882812500000002	1061
66241687	455387	0.00048828125	1061
5375255	583965	0.00048828125	1061
62048229	768246	0.00048828125	1061
36839571	897963	0.00048828125	1061
4566336	1144643	0.00048828125	935
77960617	278506	0.0003662109375000001	1061
16744376	576690	0.0002756119365585623	1061
68221676	545403	0.0002460479736328125	1061
15447602	759151	0.0002450980246067047	1061
36449671	1025143	0.00024462491273880005	1061
2159153	666726	0.0002442672848701477	1061
75575521	619376	0.0002441555407131091	1061
536440	385352	0.00024414810513917473	1061
16999015	464695	0.0002441406541180413	1061
77014514	414941	0.00024414065410383046	1061
31102171	350076	0.0002441406251137736	1061
43865151	313638	0.00024414062500732747	1061
5632174	1040132	0.00024414062500710543	1061
1926589	1058593	0.00024414062500002776	1061
52147611	1023041	0.0002441406250000139	1061
61449519	793938	0.000244140625	1061
5466246	959260	0.000244140625	1061
14510923	1009763	0.000244140625	1061
63610804	1041927	0.000244140625	1061
15864476	1066838	0.000244140625	1061
6271760	1110176	0.000244140625	1061
77355543	1139238	0.000244140625	1046
1286176	1139750	0.000244140625	1042
62945228	1150080	0.000244140625	727
41773241	535293	0.00018364191055475487	1061
79535742	1081835	0.00015258975327014923	1061
17460500	670677	0.00014495849615059347	1061
70555369	605974	0.0001335442066192627	1061
11331629	877474	0.00012970349075659693	1061
71578197	222667	0.00012398141552694142	1061
15100914	1081293	0.00012254714994242022	1061
78530149	882500	0.00012254714965842517	1061
98400694	544425	0.00012208707630634308	1061
17528473	590002	0.00012207822919663158	1061
14440304	762011	0.00012207776490669175	1061
66302827	727647	0.00012207124382258155	1061
2560749	651879	0.00012207078179926611	1061
64258200	901129	0.0001220703707076609	1061
82900774	986517	0.0001220703145747848	1061
2410091	1133975	0.00012207031295474735	1038
70608592	667836	0.0001220703125	1061
64384132	747935	0.0001220703125	1061
64322720	1006884	9.155273443188505e-05	1061
4967715	1100811	7.67708993407723e-05	1060
73561246	1071281	6.198883056640625e-05	1061
14491576	120165	6.115622818647637e-05	1061
4257083	946669	6.115438009146601e-05	1061
77674537	454384	6.103701889514924e-05	1061
9943235	690073	6.103608757968004e-05	1061
1869815	502721	6.103539271867797e-05	1061
99677218	331205	6.103528733092389e-05	1061
63776202	793443	6.103521445788296e-05	1061
11016852	571641	6.10351637533314e-05	1061
72718191	312158	6.103516352595772e-05	1061
63920967	975157	6.103515806900334e-05	1061
3302777	792672	6.103515636368684e-05	1061
