Total times: 1142537
Item	Time empty	Estimated value	Time
861187	321751	0.9116088195987833	1054
75066331	276677	0.8837470942217771	1054
85205712	311387	0.8724702711479393	1054
4517211	714307	0.8183524031029158	1054
22299021	960120	0.8179937502630588	1054
90984519	579763	0.8163352182740623	1054
94636848	568478	0.8104989056192603	1054
57719221	696589	0.776514350275993	1054
8750746	576465	0.7562988405526004	1054
78533863	916624	0.7543380005395439	1054
6250190	1038108	0.7497495166582967	1054
9100736	753715	0.7341360154626977	1054
4940699	996422	0.7005875180878925	1054
4189327	324088	0.6969836774937724	1054
76310214	696330	0.6679003794027395	1054
67552090	577321	0.6641926063952988	1054
536440	391489	0.6462384502407	1054
72549866	777568	0.6299447615631771	1054
4119245	784711	0.6097234073150748	1054
4096104	472884	0.6066983721009934	1054
57598911	663314	0.5816755073326425	1054
78361807	399668	0.5792805323531426	1054
58484831	435278	0.5583975370485332	1054
43865151	305919	0.5298464729695801	1054
65850520	339442	0.5274683421706314	1054
84986265	499938	0.5195374032008443	1054
83141690	767402	0.495742326499847	1054
80492204	873227	0.4788307505774981	1054
8855569	732929	0.47447980655034483	1054
76068551	539577	0.4743379109048827	1054
4250024	641493	0.47117293268859584	1054
71876015	672526	0.4687956380533498	1054
78867449	720145	0.46340718291924127	1054
62019639	594239	0.45869158117463077	1054
65292429	882200	0.4584467475391219	1054
89056103	692204	0.446642134395616	1054
11725882	951714	0.44557007643311347	1054
74770835	714196	0.44555061659122086	1054
64706999	624118	0.4361423914377539	1054
93868746	528882	0.4358128927370569	1054
10200421	792876	0.43422679598049524	1054
74709640	1076035	0.433086999087761	1054
73246025	983250	0.4311568764520736	1054
60741126	769439	0.43086393309013377	1054
9757537	859213	0.4292605255324891	1054
1674626	786578	0.4276738014418923	1054
63720689	663666	0.4250290886020904	1054
56939851	978108	0.419136109484746	1054
83785402	1037878	0.415485654242065	1054
85017611	216542	0.41538667312091165	1054
8458109	1119106	0.40038227535890614	1046
78158755	989662	0.3969593638640861	1054
18752211	759663	0.3919005924802234	1054
18018384	1056286	0.3895098209882759	1054
9883417	417250	0.3865267167673991	1054
91217118	903632	0.38403813802355014	1054
89978661	709115	0.3815330508018707	1054
