Total times: 1142537
Item	Time empty	Estimated value	Time
43865151	13585	0.9068830210927205	1054
74042578	64015	0.87664226008692	1054
77682184	27779	0.8669916643921902	1054
72581182	12357	0.8373163956215545	1054
66676859	5881	0.836534133088646	1054
16397274	5605	0.8300337773633923	1054
4257083	15627	0.8162170743186192	1054
79177655	7323	0.8127463329195436	1054
17801250	21661	0.8082741619641535	1054
63590356	8211	0.7998901296453099	1054
75735062	14668	0.7992160186653704	1054
16995428	65492	0.7943578901125133	1054
11847569	14996	0.7655338594309931	1054
52503871	17329	0.7368506461823441	1054
2609199	18564	0.7347214510066764	1054
61210275	18918	0.7267454309955457	1054
1528629	22634	0.7127190882245592	1054
10353921	23920	0.7095445338860625	1054
86547763	28358	0.7067007668268837	1054
16347072	25957	0.6953807038838432	1054
76423928	27798	0.686708869751771	1054
61949274	28587	0.6773179605327846	1054
67976638	28730	0.6646050089737661	1054
63720689	30941	0.6470376540134044	1054
774905	32581	0.6389610087393383	1054
1672747	33505	0.601066462960947	1054
91412514	38844	0.5694160310983165	1054
70151784	34393	0.5668210936723241	1054
16015457	38850	0.561849667142234	1054
6132153	45602	0.5604668164226753	1054
60797755	39693	0.5417484593435183	1054
58484831	41029	0.5410026169741451	1054
75943787	47331	0.5215794323293248	1054
4841406	42825	0.5149512845629678	1054
39955981	43342	0.5097882654192495	1054
74411753	44397	0.4940642580102028	1054
89978661	45968	0.490825947563017	1054
67751351	49348	0.4842124155272252	1054
93868746	49390	0.48264332846732594	1054
68734298	51461	0.47976385844707314	1054
77810916	51423	0.46687687375846687	1054
14954817	54558	0.4637108279295411	1054
75066331	96040	0.4556446420394252	1054
70312948	54660	0.4545008318074632	1054
78278329	59577	0.4544072065397702	1054
77052505	55714	0.4534612055166575	1054
80877874	70393	0.4524713304434469	1054
73399731	57780	0.44572613518064097	1054
2995148	69491	0.44297136179937013	1054
13259634	61033	0.44280037985718806	1054
61449519	59696	0.43966669009146847	1054
72718191	68151	0.43557535626421423	1054
88304149	78945	0.4325258969982973	1054
63776202	68161	0.4275821496984227	1054
72935484	66580	0.42620932631305236	1054
3151015	68536	0.42228534490747077	1054
85017611	115540	0.39937814028400037	1054
67589109	70644	0.39754353698297545	1054
74709640	74757	0.3867950193853917	1054
87722879	72002	0.38615429148161085	1054
77960617	205642	0.38611960190377687	1054
90282069	121848	0.3842720599227279	1054
81024170	74772	0.3762824283299692	1054
73691383	75517	0.3747184926074307	1054
78468571	79755	0.3726431071140838	1054
65391788	103509	0.3691279944066274	1054
5375255	81343	0.36274133643522405	1054
4675615	80937	0.36196469864455916	1054
69292911	81902	0.35371786248301795	1054
9883417	100122	0.35064785914921537	1054
17217573	97043	0.34915288019746116	1054
5222185	106692	0.34368598468877126	1054
70151283	83254	0.3431448234301898	1054
6344074	84097	0.34220712164822764	1054
71430746	90823	0.33709997351665866	1054
73357729	159264	0.3348238627315867	1054
73854012	97277	0.331080910267434	1054
16744376	87883	0.3296890566313595	1054
81508148	133486	0.32918781405881686	1054
69794865	121504	0.3285026001587739	1054
9214703	88703	0.3262063649276646	1054
13280907	110322	0.3223935370216177	1054
2287585	103339	0.32230374538005757	1054
68344627	192452	0.3220049838441618	1054
75159440	88721	0.3210710516761632	1054
60850009	101826	0.3204666519861304	1054
62315343	90315	0.31870524821782525	1054
70292437	124119	0.31710945312404387	1054
17489120	95889	0.3157220420418141	1054
76570826	126294	0.315206540178365	1054
75997659	127390	0.3150012453946083	1054
78867449	92301	0.31374992021961656	1054
8883995	112091	0.3120505903717108	1054
67582502	90840	0.3120279356617527	1054
89071893	113411	0.30958081388980846	1054
69992142	376218	0.30893369728705594	1054
64322720	105323	0.3083195635928258	1054
9331740	106204	0.3075192389339595	1054
10041539	115161	0.3057535224128408	1054
86262325	137206	0.3046984369764087	1054
16762601	127348	0.30182597230942876	1054
89184603	106155	0.29820651555805444	1054
65850520	245086	0.2958687980476395	1054
51245031	240728	0.2950726471585862	1054
65989449	123556	0.29443681652138415	1054
81434692	114665	0.2934275590833219	1054
15148124	125110	0.29160646322634637	1054
74625078	129646	0.28977484639305107	1054
10737055	127128	0.2890553051112985	1054
64230569	127457	0.28601892842606647	1054
16053451	173691	0.28437449073198845	1054
79938348	129880	0.27878565397818855	1054
71100142	131988	0.27462914683685546	1054
89160781	222016	0.274504171495054	1054
83063136	156903	0.2701126648379171	1054
70411902	137024	0.2696920838574343	1054
25671361	253697	0.2691920845280964	1054
55629131	133597	0.2660994743866561	1054
91217118	140346	0.26335669830942143	1054
17099088	134261	0.2628666344850556	1054
5316158	143348	0.2625437491674131	1054
10200421	139270	0.2624586623389028	1054
4189327	231354	0.2624095683706662	1054
13421009	139959	0.2613198701331664	1054
13148373	167313	0.26131372177007717	1054
66213996	211908	0.2597703789034904	1054
67204737	188665	0.25754988958012337	1054
16435287	150473	0.25624792427163756	1054
8348762	145456	0.25562431370056365	1054
78315219	152748	0.25360370142443156	1054
71578197	349538	0.250721473956835	1054
87623241	266109	0.2506883891174402	1054
96246640	144784	0.24939613253196283	1054
66241687	142504	0.24913105874768646	1054
13779595	146055	0.24875962676220006	1054
82550184	147483	0.24726009150722383	1054
15676309	201439	0.24694061540662576	1054
61107680	146648	0.24629509515366255	1054
17410069	205170	0.2445846324885517	1054
5600091	152994	0.24387353595709682	1054
11130036	195561	0.24345430941827206	1054
78907413	197147	0.24295851861894874	1054
1869815	164247	0.23981204416139917	1054
72071167	154048	0.23978826804303902	1054
17605922	233302	0.23873562850533123	1054
66947315	161662	0.23861998226079892	1054
71752391	243708	0.23778490298871285	1054
