Total times: 1142537
Item	Time empty	Estimated value	Time
77960617	115301	0.9999999995252367	1054
90282069	295046	0.9946897991175926	1054
93970958	156762	0.9937924719267676	1054
85017611	14401	0.991195529682452	1054
15036397	236080	0.9822033563990358	1054
61107680	416263	0.9700129068529352	1054
7925568	747079	0.9691467735102894	1054
43865151	408157	0.9671231430937675	1054
11725882	992585	0.9657652527386065	1054
66181073	524726	0.9651642479695983	1054
68780748	594001	0.9534493116501572	1054
72277601	530901	0.9522217316274405	1054
83930047	100409	0.9505910470015234	1054
70135318	937089	0.9478929344914357	1054
58484831	367239	0.9445192681882264	1054
66237014	165293	0.9391189234946391	1054
67582502	775507	0.9384986660470602	1054
4630502	659694	0.9377760315256907	1054
78216243	846421	0.9377620231826738	1054
71578197	148047	0.9313031485616952	1054
11643845	837237	0.9298401038322874	1054
2405183	100579	0.9251727427966834	1054
72581182	534130	0.920476107789644	1054
2609199	318344	0.9143717751044922	1054
72325972	333406	0.9077555694416103	1054
93868746	108298	0.9072807288170925	1054
75997659	574298	0.9049357540437812	1054
5563439	726022	0.8990720238072819	1054
88304149	574131	0.8928140631680803	1054
79318731	440416	0.8909279193544547	1054
3369711	326465	0.8873750311982203	1054
14047278	579999	0.8835602424897075	1054
1400070	502805	0.8833174872155084	1054
11602496	604734	0.8828893317265751	1054
74831447	1124453	0.8828134834766388	1004
74326190	556393	0.8819894988893258	1054
2693105	817899	0.8813479095735067	1054
99107038	1103447	0.8789701762143523	1051
92125584	841099	0.8776860243888863	1054
76423928	844449	0.8768315846685975	1054
13148373	443163	0.8760268094557488	1054
65850520	294774	0.8739565525174752	1054
84986265	398985	0.8648882157481086	1054
78405037	377916	0.8615830364291078	1054
17460500	89241	0.8611918614944061	1054
81608188	260318	0.8568335409517609	1054
77279367	931013	0.852223493233396	1054
16435287	694650	0.848095994449291	1054
83504220	818767	0.8462260016243137	1054
9943235	790835	0.844729371647418	1054
11979974	1012665	0.844495773344824	1054
6081186	847561	0.8437658259827098	1054
82138970	88777	0.8340845744646961	1054
62343841	740965	0.8336927246270512	1054
67552090	203589	0.832421890608199	1054
67619943	23892	0.8272504282080244	1054
17217573	150544	0.8263035473597966	1054
69292911	703481	0.8242706306875804	1054
10206502	586950	0.8237324068909508	1054
13070544	185356	0.821510879039872	1054
75092622	410742	0.8194889790001687	1054
15597432	386850	0.8194113904330971	1054
73399731	792941	0.8164103802994103	1054
65989449	882187	0.815738774872941	1054
10127578	157674	0.8132382795337281	1054
4156841	771398	0.8130345941274335	1054
4967715	669806	0.8126305225936508	1054
81246014	470785	0.8095960307677306	1054
10188258	463728	0.8073078097945008	1054
71764550	964816	0.7994128542486694	1054
1869815	418534	0.7970330164125368	1054
61776943	469237	0.7930946660936211	1054
71430746	27877	0.792304139854678	1054
15148124	779944	0.7919933254744738	1054
94636848	364304	0.7917578588444854	1054
74879737	791675	0.7910194893074807	1054
14954817	196787	0.7904531489602382	1054
17964785	483218	0.7881699022628097	1054
74476228	847424	0.7877235424653093	1054
8198424	757791	0.7869110778052022	1054
12734529	813983	0.7851594398968267	1054
8642307	807109	0.7832223028090368	1054
12650242	246782	0.7818553532206511	1054
36839571	815035	0.7815040435246208	1054
31102171	80572	0.7807452099950734	1054
16878842	133710	0.7778094549242875	1054
11856914	1112982	0.773500443553993	1020
64706999	280240	0.7725883948487411	1054
1702066	198677	0.7713190087515813	1054
12491045	668673	0.7687464059000677	1054
65007713	330190	0.7684483338391778	1054
9331740	826770	0.768409740782078	1054
83141690	297734	0.7682411167998425	1054
8750746	280948	0.767552657836259	1054
13123158	804451	0.7656555647485597	1054
76551964	798781	0.7641907041635512	1054
79177655	546434	0.7639447502734538	1054
3275927	655380	0.7627112875345736	1054
67589109	633509	0.7581759554232304	1054
69990343	445129	0.7580133696348715	1054
75125497	1058464	0.7578889737742713	1054
86837991	1076059	0.7578355185687596	1053
2159153	371584	0.7571463341467706	1054
16397274	1018532	0.756914138801223	1054
8883995	245221	0.7552615046799722	1054
7682490	508004	0.7541686756053994	1054
67976638	806121	0.7539902926658473	1054
73854012	307804	0.753103314053728	1054
83294786	463464	0.7530540342309211	1054
2247288	534573	0.7528191928406056	1054
37260501	1011623	0.7524471889628335	1054
86847717	796016	0.750990041550271	1054
36012181	1018223	0.7507935241610939	1054
20370431	777663	0.7505536091053671	1054
56552931	1138286	0.7500004842877399	1050
76455055	1139120	0.750000000698501	1025
75066331	218972	0.7492019981129827	1054
5698694	997520	0.7357273269940101	1054
13385260	1050811	0.7353515662853313	1054
84768993	373018	0.732212102650595	1054
70077941	760533	0.7287716237655251	1054
78278329	495288	0.72626400304399	1054
70366909	453201	0.7242943759356548	1054
74215323	465068	0.7242546347337708	1054
70679517	950115	0.7196407467136821	1054
78852759	447747	0.7195168193830064	1054
64330503	867864	0.718903597618944	1054
70555369	657724	0.7162447745542168	1054
80947484	775150	0.7113690489302726	1054
87045823	746135	0.7111831376644573	1054
74066212	158789	0.7092595395058457	1054
4405502	681656	0.7054252812818902	1054
63423553	477127	0.7005786982488363	1054
16033869	92857	0.6981652577072693	1054
90714907	638563	0.6964118342971738	1054
1243656	677157	0.6884784998260622	1054
5344097	947070	0.6877441504076387	1054
77705560	775664	0.6876852439384857	1054
5222185	796282	0.6785650261225415	1054
6862149	629157	0.6783450428077996	1054
86255145	769575	0.6767498432520362	1054
26341801	606962	0.6757951085937899	1054
78745107	570420	0.6712728590729286	1054
16053451	30078	0.6696127647801378	1054
77810916	643921	0.6660270781795853	1054
68344627	425290	0.6616163216521898	1054
16082575	753454	0.658784868459422	1054
4517211	323270	0.658238737087844	1054
51245031	67048	0.6557607045358488	1054
774905	887941	0.6543026865765578	1054
14827425	771461	0.6518116769750384	1054
67204737	567833	0.6453597128483624	1054
64104781	425815	0.6453351178054173	1054
76310214	161129	0.6446269907672311	1054
18752211	336849	0.6432002569018214	1054
45730161	600760	0.6411178944820475	1054
67751351	244210	0.6409365626987773	1054
89790609	946269	0.6377589702761388	1054
7747321	913735	0.6371766408656188	1054
75265469	614300	0.6368183698565495	1054
5375255	580448	0.6337929973529425	1054
65018773	630079	0.6330624821852674	1054
65431390	41169	0.6330361465916846	1054
84538015	989300	0.6328889140868341	1054
66985565	504943	0.6318036164639977	1054
61076942	895553	0.6306152949819221	1054
86262325	468088	0.6305660229046279	1054
46725701	479455	0.6294322037020678	1054
68071549	1014632	0.6294291932138131	1054
21838201	1139277	0.6269798299763353	707
73205697	774446	0.6269559940741414	1054
71615450	951900	0.6269532761107279	1054
92169736	666556	0.6263202431446224	1054
60987641	836493	0.6262407308390756	1054
77787512	973687	0.6260996488927333	1054
81434692	1012726	0.6259960645084317	1054
80966354	818943	0.6252518966866996	1054
78236344	813567	0.6251224281841994	1054
69237717	882547	0.6250711083653565	1054
9472834	1053158	0.6250305178237028	1054
70761560	1021080	0.625011207594071	1054
69043121	1039821	0.6250045597931297	1054
90117913	1117207	0.6250038146982035	1048
69180862	37821	0.6231734374555081	1054
17380488	790157	0.621154576570919	1054
86483013	83141	0.6196275192694409	1054
89623327	741465	0.6106588407783998	1054
64322720	1042116	0.6096191443805878	1054
2287585	214784	0.609144859285369	1054
65443904	106799	0.6087685852586326	1054
65126194	1097127	0.6054687518641374	1054
14201087	890525	0.6026748538134032	1054
75710556	539336	0.5966348971722543	1054
62315343	587804	0.5942995685047682	1054
60838240	883596	0.5879920810788394	1054
87954089	950185	0.5859923977702692	1054
91236046	336946	0.5850868916553926	1054
9391101	806020	0.5836793836352857	1054
23172981	383164	0.5826118369116993	1054
59858331	914814	0.5800784232571985	1054
63264439	578585	0.5796079863503969	1054
63766620	608383	0.5786204487762934	1054
74710553	748046	0.5743410144060892	1054
89184603	462515	0.5733057301577302	1054
81899946	541592	0.5725739244450684	1054
78758277	686749	0.5723421681512046	1054
83735798	1072699	0.5718994142059799	1054
42232481	1078586	0.5713122494872991	1053
16960561	685752	0.5710907283903531	1054
2704335	843566	0.5667805681009962	1054
4556695	758677	0.5666659474700362	1054
66107883	487933	0.5664522949084598	1054
72756274	894699	0.5650758921401788	1054
11016852	337574	0.5642175162302495	1054
3666919	668140	0.563965569286724	1054
18161074	1075932	0.5636792336035796	1054
74330740	900094	0.5628814850497932	1054
71152082	619977	0.5628053662612766	1054
