0	0
1	0.0008776667566837699
2	0.0017890899270861464
3	0.0027005130974885228
4	0.0034093977855792603
5	0.0044896030245746696
6	0.0054010261949770455
7	0.006244936537942209
8	0.007223872535781798
9	0.008034026465028356
10	0.009080475290305158
11	0.010059411288144747
12	0.011072103699702943
13	0.01208479611126114
14	0.013029975695382123
15	0.014177693761814745
16	0.015156629759654334
17	0.01596678368890089
18	0.01714825816905212
19	0.018059681339454497
20	0.01900486092357548
21	0.020220091817445315
22	0.021199027815284904
23	0.022110450985687282
24	0.023055630569808264
25	0.02406832298136646
26	0.024608425600864164
27	0.02541857953011072
28	0.02649878476910613
29	0.027410207939508508
30	0.02825411828247367
31	0.02930056710775047
32	0.030313259519308668
33	0.03156224682689711
34	0.03270996489332973
35	0.033756413718606534
36	0.03446529840669727
37	0.03524169592222522
38	0.036119362678908994
39	0.03709829867674858
40	0.03780718336483932
41	0.038651093707804486
42	0.0397650553605185
43	0.040473940048609235
44	0.04128409397785579
45	0.042330542803132594
46	0.04314069673237915
47	0.04401836348906292
48	0.0449297866594653
49	0.04600999189846071
50	0.0469889278963003
51	0.048102889549014316
52	0.04928436402916554
53	0.05016203078584931
54	0.051309748852281935
55	0.05238995409127734
56	0.05299756953821226
57	0.054044018363489064
58	0.055157980016203076
59	0.05623818525519849
60	0.05691331352957062
61	0.05795976235484742
62	0.05846610856062652
63	0.059141236834998646
64	0.0604239805563057
65	0.06103159600324062
66	0.06228058331082906
67	0.06322576289495004
68	0.06406967323791521
69	0.06528490413178505
70	0.06619632730218741
71	0.06724277612746422
72	0.06879557115852011
73	0.06963948150148529
74	0.07092222522279233
75	0.0717323791520389
76	0.07294761004590872
77	0.07419659735349717
78	0.07510802052389955
79	0.07608695652173914
80	0.07703213610586011
81	0.07787604644882527
82	0.07865244396435322
83	0.07959762354847422
84	0.08037402106400215
85	0.08131920064812315
86	0.08223062381852551
87	0.0832095598163651
88	0.0841547394004861
89	0.08557250877666757
90	0.0867539832568188
91	0.08817175263300027
92	0.08881312449365379
93	0.08979206049149338
94	0.09083850931677019
95	0.09161490683229814
96	0.09242506076154469
97	0.09333648393194707
98	0.09448420199837969
99	0.09536186875506346
100	0.09593572778827977
101	0.09718471509586822
102	0.09863624088576829
103	0.09985147177963813
104	0.10103294625978936
105	0.10201188225762894
106	0.10302457466918714
107	0.10396975425330812
108	0.10457736970024305
109	0.10579260059411288
110	0.10710910072913854
111	0.10825681879557116
112	0.10930326762084797
113	0.11028220361868755
114	0.11126113961652714
115	0.11217256278692951
116	0.11318525519848771
117	0.1146367809883878
118	0.11591952470969484
119	0.11726978125843911
120	0.11807993518768566
121	0.11912638401296247
122	0.12007156359708344
123	0.12118552524979746
124	0.12202943559276262
125	0.12310964083175803
126	0.12402106400216041
127	0.12540507696462327
128	0.12628274372130704
129	0.1271266540642722
130	0.1282068593032676
131	0.12921955171482583
132	0.13006346205779099
133	0.13100864164191198
134	0.13212260329462597
135	0.13303402646502835
136	0.1342155009451796
137	0.13516068052930058
138	0.1363421550094518
139	0.1374223602484472
140	0.13853632190116122
141	0.13985282203618687
142	0.14103429651633811
143	0.14231704023764516
144	0.14319470699432893
145	0.1441061301647313
146	0.14495004050769647
147	0.14613151498784768
148	0.14744801512287334
149	0.14862948960302458
150	0.1497434512557386
151	0.15099243856332703
152	0.15217391304347827
153	0.15298406697272482
154	0.1539292465568458
155	0.15504320820955983
156	0.155887118552525
157	0.15686605455036456
158	0.15777747772076695
159	0.15855387523629488
160	0.1595328112341345
161	0.16034296516338103
162	0.16145692681609505
163	0.16240210640021605
164	0.16334728598433704
165	0.16463002970564408
166	0.16560896570348366
167	0.16665541452876045
168	0.16753308128544422
169	0.16857953011072105
170	0.16928841479881176
171	0.17003105590062112
172	0.1710099918984607
173	0.17209019713745613
174	0.17330542803132595
175	0.17445314609775858
176	0.17560086416419118
177	0.1765798001620308
178	0.1776937618147448
179	0.17847015933027274
180	0.1793478260869565
181	0.18046178773967053
182	0.18150823656494733
183	0.18235214690791252
184	0.18349986497434512
185	0.18424250607615447
186	0.1850189035916824
187	0.18623413448555226
188	0.18755063462057792
189	0.1885970834458547
190	0.1895085066162571
191	0.19075749392384553
192	0.1916689170942479
193	0.1927153659195247
194	0.1937955711585201
195	0.19494328922495274
196	0.19615852011882257
197	0.19761004590872266
198	0.19872400756143668
199	0.1999054820415879
200	0.20112071293545775
201	0.20216716176073454
202	0.2034836618957602
203	0.204530110721037
204	0.20588036726978126
205	0.20699432892249528
206	0.2082433162300837
207	0.20939103429651634
208	0.21033621388063733
209	0.21138266270591413
210	0.2122603294625979
211	0.2134080475290305
212	0.21458952200918174
213	0.21536591952470968
214	0.21624358628139345
215	0.2173237915203889
216	0.21857277882797732
217	0.21965298406697273
218	0.22080070213340536
219	0.2220834458547124
220	0.22319740750742642
221	0.22414258709154739
222	0.22532406157169863
223	0.2266743181204429
224	0.22755198487712666
225	0.22886848501215232
226	0.2297799081825547
227	0.23109640831758035
228	0.23210910072913854
229	0.23329057520928975
230	0.23423575479341074
231	0.235586011342155
232	0.236531190926276
233	0.23720631920064814
234	0.23848906292195518
235	0.2395692681609506
236	0.24061571698622738
237	0.24152714015662977
238	0.2427761274642182
239	0.243822576289495
240	0.24517283283823926
241	0.2464218201458277
242	0.24760329462597894
243	0.24851471779638132
244	0.2495274102079395
245	0.2505063462057791
246	0.25182284634080476
247	0.25327437213070486
248	0.25492843640291657
249	0.2559411288144747
250	0.257122603294626
251	0.2585066162570889
252	0.25962057790980286
253	0.2607007831487983
254	0.26211855252497973
255	0.26309748852281933
256	0.26427896300297055
257	0.26525789900081015
258	0.26627059141236836
259	0.2674858223062382
260	0.268701053200108
261	0.26981501485282205
262	0.2707939508506616
263	0.2720091817445315
264	0.27349446394815013
265	0.2742371050499595
266	0.27572238725357817
267	0.27663381042398055
268	0.27764650283553877
269	0.27859168241965976
270	0.2794355927626249
271	0.2803132595193087
272	0.2814609775857413
273	0.2826762084796111
274	0.28399270861463677
275	0.28493788819875776
276	0.2857480421280043
277	0.2871320550904672
278	0.2882122603294626
279	0.28915743991358356
280	0.290237645152579
281	0.2914191196327302
282	0.29270186335403725
283	0.29371455576559546
284	0.2948960302457467
285	0.2961112611396165
286	0.2968539022414259
287	0.2979678638941399
